lh_or_rh,height,pitchtype,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1,185.0,4.0,0.000,0.000,0.167,0.3396086956521739,1.0,1.000,0.250,0.25,0.0,1.000,1.000,0.000,0.667,0.500,0.0,1.0,0.4,0.000,0.000,0.000,0.3396086956521739,1.000,0.0,0.667,0.000
1,185.0,5.0,0.000,0.6,0.167,0.3396086956521739,1.000,0.000,0.125,0.25,0.0,0.667,1.000,0.000,0.636,0.125,0.0,1.000,0.4,0.0,0.0,0.0,0.3396086956521739,1.0,0.0,0.667,0.0
1,185.0,6.0,0.000,1.000,0.000,0.3396086956521739,1.0,0.333,0.000,0.25,0.000,0.667,0.75,0.091,0.636,0.000,0.0,1.0,0.4,0.000,0.0,0.0,0.3396086956521739,1.0,0.0,0.667,0.0
1,185.0,0.0,1.000,0.429,0.333,0.143,0.5,0.367,1.000,0.500,0.000,0.0,1.000,1.000,0.000,0.333,0.000,0.111,0.000,1.000,0.000,0.333,1.0,1.000,0.333,0.5,0.857
1,185.0,1.0,1.000,0.667,0.667,0.143,1.000,0.750,0.400,0.182,0.286,0.0,0.667,0.133,0.143,0.500,0.000,0.333,0.545,0.200,0.500,0.500,1.000,0.000,0.333,0.667,0.833
1,185.0,2.0,0.458,0.429,1.000,0.143,0.5,0.367,1.000,1.000,0.000,0.0,0.348,0.000,1.000,0.35,0.0,0.111,0.429,0.000,0.385,0.333,1.0,0.222,0.333,0.5,0.857
1,185.0,3.0,0.167,0.200,0.000,0.000,0.000,0.000,0.333,0.200,0.278,0.0,0.000,0.000,0.667,0.333,0.0,0.000,1.000,0.000,1.000,0.333,1.0,0.222,0.000,0.5,0.857
1,185.0,4.0,0.375,0.375,0.000,0.500,0.5,0.214,0.091,0.429,0.750,0.000,0.000,0.250,0.625,0.000,0.0,0.000,0.400,0.400,0.000,0.333,1.0,0.500,0.333,0.500,1.000
1,185.0,5.0,0.333,0.500,0.667,0.000,0.5,0.500,0.500,0.000,0.000,0.000,0.333,0.500,0.000,0.35,0.000,0.111,0.000,0.25,0.385,0.333,1.0,0.222,1.000,0.5,0.857
1,185.0,6.0,0.000,1.000,0.000,0.000,0.5,0.500,0.349,0.500,0.278,0.0,0.000,0.667,0.500,0.35,0.0,0.111,0.000,0.25,1.000,0.333,1.0,0.222,0.333,0.5,0.857
0,177.0,0.0,0.5,0.500,1.000,0.269,0.211,0.5,0.000,0.600,0.000,0.000,0.500,0.500,0.200,0.000,0.000,0.5,0.154,0.000,0.25,0.5,0.667,0.333,1.000,1.000,0.778
0,177.0,1.0,0.5,0.000,0.375,0.500,1.000,0.600,0.273,0.273,0.308,0.250,0.500,0.500,0.100,0.364,0.286,0.667,0.000,0.333,0.250,0.667,0.333,0.500,0.286,0.444,0.714
0,177.0,2.0,0.5,0.2,0.324,0.000,0.000,0.5,0.241,0.000,1.000,0.000,0.6,0.000,0.500,0.667,0.313,0.000,0.000,1.000,0.333,0.5,1.000,0.000,0.321,0.625,0.778
0,177.0,3.0,1.000,0.2,0.400,0.000,1.000,0.5,0.000,0.250,0.000,0.667,0.6,1.000,0.333,0.333,0.313,0.5,0.000,0.303,0.000,0.5,0.667,0.333,0.000,0.500,0.778
0,177.0,4.0,0.333,0.000,0.143,0.143,0.000,0.000,0.286,0.214,0.364,0.167,1.000,0.143,0.231,0.222,0.000,0.5,0.667,0.167,0.400,0.000,1.000,0.333,0.667,1.000,1.000
0,177.0,5.0,1.000,0.500,0.500,0.200,0.000,0.5,0.000,0.125,0.500,0.333,0.6,1.000,0.429,0.200,0.400,0.5,0.154,0.000,0.000,0.400,1.000,0.333,0.321,1.000,0.778
0,177.0,6.0,0.000,0.000,0.143,0.400,0.200,0.5,1.000,0.500,0.500,0.263,0.6,0.4,0.500,0.200,0.500,0.5,0.000,0.303,0.000,0.500,0.667,0.333,0.000,1.000,1.000
0,177.0,0.0,0.6,1.000,0.000,0.048,0.133,0.5,0.000,0.500,0.667,0.500,0.714,0.000,0.500,0.000,0.500,0.333,0.2,0.103,0.000,0.333,0.5,0.000,0.0,1.000,0.8
0,177.0,1.0,0.6,0.667,0.375,0.000,0.133,1.000,0.438,0.571,0.250,0.333,0.500,0.400,0.300,0.227,0.286,0.333,0.250,0.100,0.357,0.667,0.500,0.333,0.000,0.444,1.000
0,177.0,2.0,0.6,0.381,0.278,0.048,0.133,0.5,0.000,0.000,0.425,0.429,1.000,0.000,0.244,0.000,0.000,0.000,0.2,0.000,0.000,0.333,0.5,1.000,0.000,1.000,0.8
0,177.0,3.0,0.000,0.400,0.250,0.000,0.133,0.5,0.000,0.000,0.500,0.429,1.000,0.222,0.000,0.000,0.500,0.000,0.2,0.000,0.000,0.000,1.000,0.333,0.0,0.538,0.8
0,177.0,4.0,0.333,0.000,0.375,0.250,0.200,0.000,0.000,0.600,0.500,0.167,0.000,0.000,0.286,0.200,0.000,1.000,0.000,0.000,0.000,0.250,0.000,0.333,0.000,0.000,0.000
0,177.0,5.0,1.000,1.000,0.250,0.000,0.167,0.5,0.000,0.400,0.400,0.600,0.714,0.000,0.000,0.250,0.250,0.333,0.2,1.000,0.000,0.250,0.5,0.333,0.0,0.538,0.8
0,177.0,6.0,1.000,0.000,0.143,0.000,0.000,0.5,0.000,0.667,0.500,0.333,0.714,0.000,0.000,0.000,0.000,0.333,0.2,0.000,0.227,0.333,0.5,0.333,0.0,1.000,0.8
0,177.0,0.0,1.000,0.500,1.000,1.000,1.000,0.000,1.000,0.333,0.250,0.25,1.000,0.750,0.500,0.077,0.000,0.8,0.25,0.500,0.667,1.000,0.000,1.000,1.000,0.417,1.000
0,177.0,1.0,1.000,0.667,0.333,0.500,0.500,0.000,0.214,0.423,0.200,0.600,0.500,0.286,0.292,0.278,0.333,0.750,0.200,0.238,0.375,0.000,1.000,0.571,0.500,0.333,0.714
0,177.0,2.0,1.000,0.385,0.357,0.313,0.333,0.000,1.000,0.000,0.29,0.25,0.75,0.500,0.000,0.000,0.364,1.000,0.25,0.000,0.367,0.571,0.5,0.625,0.529,0.417,0.8
0,177.0,3.0,0.000,0.333,0.400,0.000,0.333,0.25,0.000,0.333,0.500,0.000,1.000,0.346,0.333,0.250,0.667,0.8,0.500,0.000,0.000,1.000,0.5,0.625,0.529,0.417,0.8
0,177.0,4.0,0.750,0.000,0.167,0.167,0.000,1.000,0.000,0.571,0.250,0.250,0.667,0.200,0.417,0.357,0.250,0.8,0.000,0.100,0.429,0.571,0.5,0.625,0.500,0.500,0.8
0,177.0,5.0,1.000,0.000,0.000,0.250,0.333,0.25,0.000,0.200,0.250,0.000,0.75,0.346,0.500,0.400,0.500,0.8,0.000,0.000,0.125,0.571,0.5,0.625,0.000,1.000,1.000
0,177.0,6.0,0.500,0.385,0.333,1.000,0.333,0.25,0.217,0.600,0.500,0.000,0.75,0.000,0.000,0.269,0.000,0.8,1.000,0.189,0.500,1.000,0.5,0.625,0.529,0.417,0.8
0,177.0,0.0,0.667,1.000,0.000,0.447,0.000,0.714,0.500,0.000,0.600,1.000,1.000,0.500,1.000,0.600,0.000,0.625,1.000,1.000,1.000,0.333,0.5,0.375,0.438,1.000,1.0
0,177.0,1.0,0.667,0.571,0.400,0.455,1.000,0.750,0.182,0.286,0.500,0.375,0.429,0.357,0.438,0.552,0.263,0.571,0.250,0.250,0.474,0.273,0.5,0.200,0.385,0.538,1.000
0,177.0,2.0,0.667,0.000,0.31,0.447,1.000,0.714,0.25,0.500,0.500,0.348,0.583,0.000,1.000,0.000,0.256,0.625,0.316,1.000,0.667,0.286,0.5,1.000,0.000,0.563,1.0
0,177.0,3.0,0.500,0.000,0.222,0.429,0.500,0.714,0.250,0.500,0.333,1.000,1.000,0.000,0.500,0.000,0.000,1.000,0.316,0.000,0.167,0.000,0.5,1.000,1.000,0.563,1.0
0,177.0,4.0,0.500,0.250,0.333,0.556,0.500,1.000,0.750,0.455,0.455,0.333,0.000,1.000,0.500,0.182,0.333,0.625,0.316,0.000,0.500,0.500,1.000,0.375,1.000,0.000,1.0
0,177.0,5.0,1.000,0.000,0.500,0.429,0.000,0.000,0.000,0.300,0.273,0.000,0.583,0.375,0.500,0.143,0.273,0.625,0.500,0.348,0.500,0.333,0.000,0.000,0.438,0.563,1.000
0,177.0,6.0,1.000,0.250,0.375,0.250,0.000,0.714,0.000,0.667,0.500,0.348,0.583,1.000,0.400,0.333,0.250,0.625,0.316,0.667,0.462,0.286,0.5,0.375,0.438,0.563,1.0
0,177.0,0.0,0.286,0.000,0.5,0.444,0.5,0.25,0.000,0.500,1.000,0.222,0.778,0.000,1.000,0.000,0.500,0.8,0.500,0.235,0.000,0.000,1.000,0.000,0.667,0.000,1.000
0,177.0,1.0,1.000,0.000,1.000,1.000,1.000,0.250,0.692,0.609,0.438,0.143,1.000,0.222,0.294,0.300,0.667,1.000,0.063,0.292,0.278,0.333,1.0,0.200,0.667,0.800,1.000
0,177.0,2.0,0.000,0.333,1.000,1.000,0.5,0.000,0.000,0.500,0.000,0.222,0.000,0.000,1.000,0.500,0.000,0.8,0.500,0.235,0.24,0.273,1.000,0.25,1.000,0.556,0.909
0,177.0,3.0,1.000,0.500,0.000,0.444,0.000,0.25,0.000,0.429,0.200,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.167,0.333,0.000,0.273,1.0,0.25,0.667,0.000,0.000
0,177.0,4.0,0.000,1.000,0.400,0.167,0.333,0.000,0.333,0.600,0.333,0.333,0.778,0.000,0.400,0.143,0.000,1.000,0.250,0.000,0.24,0.273,1.0,0.500,0.500,0.500,1.000
0,177.0,5.0,0.286,0.000,0.200,0.333,0.500,1.000,0.000,0.000,0.000,0.400,1.000,0.148,0.355,0.333,0.667,0.8,0.167,0.000,0.000,0.500,1.0,0.25,0.667,0.556,1.000
0,177.0,6.0,0.000,0.000,1.000,0.500,0.667,0.000,0.000,0.444,0.000,0.000,0.000,0.148,0.400,0.400,0.667,0.8,0.167,0.000,1.000,0.273,1.0,0.25,0.667,0.556,1.000
0,177.0,0.0,0.667,0.5,1.000,0.25,0.0,0.5,1.000,0.429,0.250,0.5,0.5,0.444,1.000,0.25,0.000,1.0,0.091,0.25,0.250,1.000,0.41112499999999996,0.25,0.167,0.5,1.0
0,177.0,1.0,1.000,0.500,1.000,0.200,0.0,0.000,0.000,0.571,0.222,0.500,0.000,0.429,0.364,0.333,0.2,1.0,0.000,0.333,0.000,0.750,0.41112499999999996,0.333,0.200,1.000,1.000
0,177.0,2.0,1.000,0.5,0.438,0.25,0.0,0.5,0.375,0.429,0.000,0.5,1.000,0.444,0.294,0.000,0.000,1.0,0.091,0.25,0.000,0.714,0.41112499999999996,0.25,0.167,0.5,1.0
0,177.0,3.0,0.667,0.5,0.000,0.000,0.000,1.000,0.000,0.250,0.500,0.5,0.5,0.000,0.000,0.25,0.2,1.000,0.091,0.25,0.000,0.714,0.41112499999999996,0.25,0.167,0.5,1.0
0,177.0,4.0,0.667,0.000,0.000,0.000,0.000,0.5,1.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,1.0,1.000,0.000,0.2,1.000,0.41112499999999996,0.000,0.000,0.000,1.0
0,177.0,5.0,0.000,0.5,1.000,0.25,0.000,0.5,0.375,1.000,0.500,0.5,0.5,0.444,0.000,0.333,0.000,1.0,0.091,0.25,1.000,0.000,0.41112499999999996,0.25,0.167,0.5,1.0
0,177.0,6.0,0.667,1.000,0.250,1.000,0.000,0.5,0.375,0.429,0.000,0.000,0.5,0.444,0.294,0.000,1.000,1.0,0.000,0.000,0.2,0.714,0.41112499999999996,0.25,0.167,0.5,1.0
1,186.0,0.0,1.000,0.429,0.000,1.000,0.8,0.000,1.000,0.250,0.667,0.333,0.308,0.000,0.000,0.250,0.000,0.571,0.000,0.250,0.000,0.444,0.2,0.000,0.000,0.500,1.000
1,186.0,1.0,1.000,0.750,0.750,0.000,1.000,0.167,0.400,0.263,0.222,1.000,0.333,0.385,0.261,0.294,0.286,0.625,0.125,0.556,0.462,0.500,0.000,0.333,0.308,0.273,0.400
1,186.0,2.0,0.545,0.000,0.357,0.5,1.000,0.000,0.276,1.000,0.000,0.6,0.308,0.000,0.216,0.333,0.000,0.571,0.000,0.000,0.000,0.444,0.2,0.2,0.000,0.267,0.5
1,186.0,3.0,0.000,0.000,0.500,0.5,0.8,1.000,0.000,0.333,0.294,0.6,0.000,0.000,0.250,0.000,0.3,1.000,0.500,0.477,0.375,0.444,1.000,0.000,1.000,0.000,0.5
1,186.0,4.0,0.333,0.333,0.000,0.5,0.000,0.143,0.167,0.571,0.333,0.500,0.250,0.182,0.167,1.000,1.000,1.000,0.250,0.500,0.000,0.444,0.000,0.000,0.000,0.000,0.5
1,186.0,5.0,1.000,1.000,0.000,0.000,0.8,0.000,0.500,0.000,0.000,0.000,0.000,0.233,0.000,0.333,0.3,0.000,0.000,0.333,0.375,0.444,0.2,0.000,0.35,0.267,0.5
1,186.0,6.0,0.545,0.000,0.000,0.5,0.8,0.211,0.000,0.000,0.294,0.6,1.000,0.233,0.000,0.333,0.3,0.571,0.400,0.000,0.375,0.444,0.2,0.2,1.000,0.267,0.5
1,186.0,0.0,0.308,1.000,1.000,0.667,0.667,0.344,0.500,0.333,0.333,0.000,0.286,0.667,0.500,0.400,0.500,0.000,0.667,0.500,0.286,0.000,0.667,0.2,0.500,0.333,1.000
1,186.0,1.0,0.500,0.875,0.750,1.000,0.667,0.364,0.357,0.333,0.357,1.000,0.400,0.250,0.226,0.188,0.500,0.667,0.611,0.313,0.250,1.000,1.000,0.125,0.400,0.444,1.000
1,186.0,2.0,0.000,0.000,0.5,0.667,0.667,0.000,0.200,0.317,0.37,0.6,1.000,0.000,0.302,0.267,0.5,0.000,0.667,0.000,0.258,0.429,0.000,0.2,0.375,0.385,1.0
1,186.0,3.0,0.250,0.000,1.000,0.667,1.000,0.667,0.400,0.333,0.500,0.6,0.000,0.750,1.000,1.000,0.5,1.000,0.333,0.667,0.000,0.000,0.667,0.2,0.000,0.385,1.0
1,186.0,4.0,0.333,0.429,0.200,0.667,0.000,0.286,0.214,0.333,1.000,0.500,0.333,0.214,0.750,0.250,0.500,0.000,0.167,0.857,0.333,0.429,0.667,0.000,0.000,0.000,1.0
1,186.0,5.0,0.308,0.667,0.500,0.667,0.667,0.333,0.714,0.250,0.333,0.500,0.000,0.500,0.500,0.000,0.000,1.000,1.000,0.500,0.500,0.429,0.667,1.000,0.000,0.385,1.0
1,186.0,6.0,0.000,0.333,0.333,0.667,0.667,0.500,0.000,0.333,0.37,0.6,0.000,0.000,0.000,0.500,1.000,0.000,0.000,0.000,0.000,0.429,0.667,0.2,1.000,0.385,1.000
1,186.0,0.0,0.667,1.000,0.667,0.000,0.667,0.000,0.000,0.667,0.333,1.000,0.000,0.000,0.667,0.333,0.333,0.000,0.241,0.000,0.333,0.000,0.333,0.5,0.429,0.167,0.667
1,186.0,1.0,1.000,1.000,0.833,0.429,1.000,0.167,0.231,0.538,0.313,0.250,0.444,0.474,0.615,0.500,0.500,0.667,0.313,0.438,0.444,0.444,0.500,0.400,0.462,0.167,0.500
1,186.0,2.0,0.000,1.000,0.667,0.429,0.667,0.000,1.000,0.500,0.269,0.5,0.333,0.000,0.000,1.000,1.000,0.444,0.000,0.407,1.000,0.455,0.333,0.5,0.429,0.167,0.667
1,186.0,3.0,0.667,0.500,0.667,0.000,0.667,0.667,0.600,0.333,1.000,0.5,0.500,0.500,0.000,0.469,0.429,0.000,0.250,0.667,0.500,0.455,0.333,0.5,0.429,0.167,0.667
1,186.0,4.0,1.000,0.000,1.000,0.500,0.667,0.250,0.429,0.333,0.000,0.5,0.600,0.200,0.400,0.167,1.000,0.000,0.000,0.333,0.000,1.000,0.333,0.667,0.429,0.167,0.667
1,186.0,5.0,0.000,0.000,0.000,1.000,0.000,0.286,0.429,0.333,0.269,0.5,0.333,0.750,1.000,0.500,0.000,1.000,0.241,0.000,0.000,0.455,0.000,0.5,0.000,0.167,1.000
1,186.0,6.0,1.000,0.333,0.000,0.429,0.667,0.250,0.000,0.455,0.000,0.5,0.407,0.500,0.481,1.000,0.000,1.000,0.000,1.000,0.393,0.455,0.333,0.5,0.429,0.167,0.667
1,186.0,0.0,0.5,0.222,0.000,0.667,0.5,0.222,0.500,0.000,1.000,0.571,0.227,0.000,0.000,1.000,0.333,0.583,0.500,1.000,0.286,0.500,1.0,0.625,0.333,0.333,1.000
1,186.0,1.0,0.500,1.000,0.667,0.800,0.500,0.286,0.167,0.364,0.364,0.600,0.222,0.417,0.320,0.350,0.250,0.667,0.571,0.211,0.350,0.167,1.0,0.667,0.333,0.333,1.0
1,186.0,2.0,0.5,1.000,0.000,0.667,0.5,1.000,0.000,0.283,0.000,0.571,0.227,1.000,0.000,0.4,1.000,0.583,0.500,0.387,0.286,0.4,1.000,0.625,0.333,0.333,1.0
1,186.0,3.0,0.500,0.000,0.500,1.000,0.5,0.200,0.000,0.250,0.364,0.571,0.000,0.800,0.667,1.000,1.000,0.000,0.000,0.500,0.500,0.500,1.0,0.625,1.000,0.333,1.0
1,186.0,4.0,0.333,0.143,0.500,0.500,0.5,0.000,0.125,0.143,0.333,0.571,0.000,0.000,0.667,0.000,0.444,0.667,1.000,0.600,0.000,0.000,1.0,0.625,0.333,0.333,1.000
1,186.0,5.0,1.000,0.222,0.571,0.667,0.5,0.200,0.000,0.333,0.333,0.571,0.000,0.667,0.500,0.500,0.444,0.000,0.5,0.500,0.000,1.000,1.0,1.000,0.333,0.333,1.0
1,186.0,6.0,1.000,0.200,0.333,0.667,0.5,0.000,0.000,0.333,0.500,0.571,0.333,0.455,0.333,0.500,0.444,0.583,0.000,1.000,0.286,1.000,1.0,0.000,0.000,0.333,1.0
1,186.0,0.0,0.000,0.0,0.526,0.625,0.5,0.571,0.000,0.423,1.000,0.5,0.4,0.000,0.455,0.667,0.4,0.143,0.000,0.500,0.367,0.714,1.0,0.75,0.727,0.667,1.0
1,186.0,1.0,1.000,0.000,1.000,0.333,0.5,0.750,0.292,0.441,0.240,0.500,1.000,0.231,0.429,0.333,0.500,0.143,0.143,0.286,0.350,0.600,1.0,1.000,0.857,1.000,1.000
1,186.0,2.0,0.000,0.0,0.526,0.625,0.5,0.571,0.000,1.000,0.000,0.5,1.000,0.32,0.000,0.44,0.000,0.143,1.000,0.313,0.367,0.714,1.0,0.75,0.727,0.667,1.0
1,186.0,3.0,0.583,0.000,0.200,0.625,0.5,0.333,0.200,0.500,0.333,0.5,0.000,0.32,1.000,0.44,0.4,0.143,0.000,0.000,0.000,1.000,1.000,0.000,0.727,1.000,1.0
1,186.0,4.0,0.500,0.000,0.286,1.000,0.5,0.750,0.333,0.313,0.545,0.5,0.000,0.333,0.333,0.500,1.000,0.143,0.500,0.167,0.200,0.714,1.0,0.750,0.000,0.000,1.0
1,186.0,5.0,0.000,0.000,1.000,0.667,0.667,1.000,0.250,0.200,0.000,0.5,0.4,1.000,1.000,1.000,0.000,0.143,0.24,1.000,0.367,0.714,1.0,1.000,0.727,0.667,1.0
1,186.0,6.0,0.583,0.000,1.000,1.000,0.000,0.000,0.000,0.400,0.356,0.5,0.000,1.000,0.333,1.000,0.4,0.143,0.000,0.313,0.750,0.714,1.0,0.75,1.000,0.667,1.0
1,186.0,0.0,0.538,0.385,0.526,1.0,1.0,1.000,0.375,0.391,0.667,0.667,0.381,0.500,0.5,0.244,0.667,1.000,0.297,0.389,1.000,0.000,1.0,1.0,0.5,0.000,0.8
1,186.0,1.0,0.667,0.667,0.714,1.000,1.000,0.400,0.448,0.361,0.429,0.667,0.571,0.371,0.600,0.259,0.000,0.700,0.235,0.393,0.208,0.750,1.000,1.000,0.000,0.300,0.500
1,186.0,2.0,1.000,0.385,0.526,1.0,1.0,1.000,1.000,0.333,0.389,0.667,0.000,0.000,0.500,0.244,0.714,0.75,0.000,0.389,0.323,0.727,1.0,1.0,1.000,0.333,0.8
1,186.0,3.0,0.538,0.000,0.500,1.0,1.0,1.000,0.200,0.545,0.000,0.667,0.000,0.273,0.333,0.333,1.000,0.000,1.000,0.000,1.000,0.727,1.0,1.0,1.000,0.333,1.000
1,186.0,4.0,0.571,0.000,0.667,1.0,1.000,0.000,0.333,0.429,0.286,0.667,0.400,0.571,0.467,0.125,1.000,1.000,0.357,0.500,0.500,1.000,1.0,1.0,0.667,0.333,1.000
1,186.0,5.0,0.538,0.385,0.526,1.000,1.0,0.000,0.250,0.286,0.000,0.667,0.381,0.333,0.000,0.500,0.714,0.75,0.297,0.000,1.000,0.727,1.0,1.0,0.5,0.333,0.8
1,186.0,6.0,0.000,0.600,0.000,1.0,1.0,0.313,0.000,0.000,1.000,0.667,0.333,0.333,0.500,0.000,0.714,0.75,0.000,0.389,0.000,0.727,1.0,1.0,0.5,1.000,0.8
1,186.0,0.0,0.5,1.000,0.389,0.444,1.0,0.500,1.000,0.000,0.000,0.714,0.389,0.333,0.000,0.500,0.462,0.5,0.000,0.667,0.000,1.000,0.000,0.143,0.5,0.000,0.333
1,186.0,1.0,1.000,0.364,0.750,0.000,1.000,0.143,0.200,0.250,0.250,0.750,0.500,0.474,0.480,0.320,0.400,0.500,0.227,0.333,0.455,0.571,0.0,0.000,0.167,1.000,0.333
1,186.0,2.0,0.5,0.364,0.389,0.444,1.0,0.25,0.000,0.000,0.214,0.000,0.389,0.000,0.415,0.41,0.462,0.5,0.351,0.000,0.452,0.667,0.0,0.000,0.5,0.8,0.333
1,186.0,3.0,0.000,0.000,0.000,0.000,1.000,0.000,0.667,0.000,0.000,0.714,0.250,0.143,0.333,0.000,1.000,0.5,0.600,1.000,0.667,0.667,0.0,0.500,1.000,0.8,0.333
1,186.0,4.0,0.250,1.000,0.000,1.000,1.0,0.667,0.100,0.667,0.000,1.000,0.500,0.308,0.222,0.833,0.462,0.500,0.500,0.375,0.500,0.667,0.0,0.000,1.000,0.8,0.333
1,186.0,5.0,0.5,0.000,0.250,0.000,1.000,0.000,0.200,0.400,0.000,0.714,0.250,0.250,0.415,0.500,0.000,0.5,1.000,0.333,0.000,0.667,0.0,0.143,0.5,0.8,0.333
1,186.0,6.0,1.000,0.500,0.000,0.444,1.0,0.000,0.000,0.000,1.000,0.714,0.389,1.000,1.000,0.41,1.000,0.5,1.000,1.000,0.452,0.667,0.0,0.143,0.5,0.8,0.333
0,181.0,0.0,1.000,1.000,0.143,0.214,0.571,0.625,0.250,0.196,0.000,0.357,0.357,0.500,0.000,0.304,0.308,0.25,0.25,0.393,0.000,0.000,0.000,0.5,0.667,0.857,1.0
0,181.0,1.0,1.000,1.000,0.500,0.000,1.000,1.000,0.467,0.263,0.182,0.333,0.200,0.368,0.409,0.375,0.500,0.333,0.250,0.400,0.250,1.000,1.000,0.571,0.600,0.667,1.000
0,181.0,2.0,0.875,0.429,0.143,0.214,0.571,0.625,0.000,0.000,0.186,0.357,0.357,0.333,0.500,0.304,0.308,0.25,0.000,1.000,0.1,0.000,0.8,0.5,0.667,0.857,1.0
0,181.0,3.0,1.000,0.250,0.000,0.000,0.571,0.000,0.000,0.500,0.250,1.000,1.000,0.333,0.500,0.000,0.000,0.25,0.000,0.393,0.000,0.615,1.000,0.5,0.667,0.857,1.0
0,181.0,4.0,1.000,0.000,0.167,0.000,0.333,0.000,0.250,0.000,0.176,0.000,0.333,0.455,0.294,0.250,0.400,0.000,0.250,0.286,0.000,1.000,0.8,0.500,1.000,1.000,1.0
0,181.0,5.0,0.500,0.000,0.143,0.200,0.500,0.625,0.000,0.286,0.000,0.500,0.000,0.000,0.500,0.429,0.000,0.25,0.000,0.393,0.000,0.667,0.8,0.000,0.667,1.000,1.000
0,181.0,6.0,0.875,0.333,0.000,0.667,1.000,1.000,0.000,0.333,0.200,1.000,0.357,0.750,0.000,0.000,0.333,0.25,0.000,0.393,0.000,0.667,0.8,0.5,0.667,1.000,1.0
0,181.0,0.0,0.5,1.000,1.000,0.000,1.000,0.4,0.333,0.500,0.000,0.412,0.2,0.000,0.481,1.000,0.000,0.6,0.182,0.5,0.286,1.000,1.0,0.333,0.333,0.5,1.000
0,181.0,1.0,0.500,0.000,1.000,0.0,1.000,0.333,0.150,0.250,0.154,0.375,0.333,0.263,0.273,0.409,0.125,0.500,0.125,0.571,0.250,0.500,1.0,0.333,0.333,0.500,1.000
0,181.0,2.0,1.000,0.333,0.308,0.0,0.222,0.000,0.281,0.267,1.000,0.412,0.000,0.25,1.000,0.000,0.000,0.6,0.000,1.000,0.286,1.000,1.0,0.333,0.333,1.000,1.0
0,181.0,3.0,0.5,0.333,0.000,0.0,0.222,0.4,1.000,0.333,0.000,0.000,0.2,0.000,0.333,0.000,0.063,1.000,0.182,0.000,0.286,0.429,1.000,0.333,0.333,0.5,1.0
0,181.0,4.0,0.000,0.333,0.000,0.0,0.000,1.000,0.600,0.250,0.000,1.000,0.2,0.333,0.667,0.000,0.000,0.6,0.182,0.5,0.250,0.000,1.000,0.333,0.333,0.5,1.0
0,181.0,5.0,0.000,0.000,0.000,0.000,0.000,0.4,0.000,0.000,0.500,0.250,0.2,0.25,0.500,0.000,0.000,0.6,1.000,1.000,0.286,0.000,1.0,0.333,0.333,0.000,1.0
0,181.0,6.0,0.5,0.333,0.333,0.000,0.000,0.4,1.000,0.333,0.000,0.667,0.000,0.000,0.750,0.000,0.000,0.6,0.182,0.000,0.500,0.000,1.0,0.333,0.333,0.5,1.000
1,188.0,0.0,0.429,0.429,0.5,0.375,0.286,0.438,0.500,0.333,0.000,0.333,0.000,0.000,0.333,0.500,0.6,1.000,0.308,0.000,0.000,0.000,0.889,0.25,0.000,0.333,0.500
1,188.0,1.0,1.000,1.000,0.667,0.750,1.000,0.667,0.333,0.333,0.500,0.333,0.167,0.125,0.231,0.125,0.667,0.333,0.400,0.273,0.214,0.455,0.857,0.250,0.250,0.500,0.000
1,188.0,3.0,0.667,0.500,0.000,0.375,0.286,0.200,0.000,1.000,0.2,0.357,1.000,1.000,0.000,0.000,0.6,0.571,0.000,0.500,1.000,0.385,0.889,0.000,0.222,1.000,0.286
1,188.0,4.0,0.333,0.000,0.500,0.000,0.000,0.400,0.500,0.300,0.000,0.667,0.333,0.286,0.364,0.250,0.6,1.000,0.500,0.286,0.227,0.385,0.889,0.000,0.333,1.000,0.286
1,188.0,5.0,0.000,0.400,0.250,0.000,0.000,0.438,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.6,0.000,0.308,0.000,1.000,0.385,1.000,0.500,0.000,0.529,1.000
1,188.0,6.0,0.429,0.000,1.000,0.000,0.000,0.438,0.000,0.000,0.000,0.357,0.25,0.000,0.000,0.000,0.6,0.571,0.308,0.000,0.000,0.385,0.889,0.25,0.222,0.529,0.286
1,188.0,0.0,0.714,0.391,0.474,0.333,0.75,0.000,0.250,0.429,0.429,1.000,1.000,0.500,0.500,0.667,0.667,0.000,0.161,0.333,0.000,0.750,0.8,0.000,0.5,0.667,0.500
1,188.0,1.0,0.750,1.000,0.667,0.500,1.000,0.444,0.095,0.316,0.273,0.500,0.455,0.476,0.529,0.333,0.000,0.429,0.083,0.217,0.300,0.600,0.800,0.375,0.333,0.286,1.000
1,188.0,2.0,0.714,0.391,0.474,0.333,0.75,0.325,0.000,0.000,0.364,0.625,0.4,0.333,0.485,0.364,0.538,0.333,1.000,0.194,0.235,0.625,0.8,0.000,1.000,0.462,0.9
1,188.0,3.0,0.500,0.200,0.000,1.000,0.75,0.000,0.400,0.667,0.364,0.625,0.000,0.500,1.000,0.000,1.000,0.000,0.333,0.194,0.235,0.625,0.8,0.267,0.5,0.462,1.000
1,188.0,4.0,0.750,0.375,0.250,0.333,0.000,0.267,0.429,0.571,0.667,0.625,0.538,0.273,0.333,0.500,1.000,1.000,0.125,0.125,0.000,0.625,0.8,0.250,0.750,1.000,1.000
